time,psi,xc,yc,x1,y1,x2,y2
86.0344137655062,7.379043203108946,13.979318397770522,5.719004257606154,15.579811324422042,8.83162733015099,12.378825471119,2.606381185061319
87.03481392557022,7.463522876808961,14.44417551521664,6.196278569859754,15.776319908376893,9.43284948917725,13.112031122056386,2.9597076505422586
88.03521408563425,7.547921657870809,14.867004557157037,6.7109681029726405,15.921568771704004,10.048316499139414,13.812440342610069,3.373619706805867
89.03561424569827,7.632169455346538,15.24482386358564,7.25931550501689,16.01481603857143,10.673566821258952,14.474831688599853,3.845064188774829
90.0360144057623,7.716342748424023,15.575102327487542,7.83739775831033,16.055318828423665,11.304297253857996,15.094885826551415,4.370498262762664
91.03641456582632,7.800618407047352,15.855630562426796,8.441209230874273,16.04231322657775,11.936227053848214,15.668947898275842,4.946191407900333
92.03681472589037,7.885006583667248,16.08435399545171,9.06651526873216,15.975784090764927,12.564830945711057,16.192923900138492,5.568199591753264
93.03721488595436,7.969413228567574,16.259545493639067,9.70883562670419,15.856431518350874,13.18554371380718,16.66265946892726,6.232127539601197
94.0376150460184,8.053737950443372,16.3799335256723,10.363527037775569,15.685426779822055,13.793929401925949,17.07444027152254,6.933124673625191
95.03801520608242,8.137962410142839,16.44473740789763,11.02590743187375,15.464110223989412,14.385724439715132,17.42536459180585,7.666090424032365
96.03841536614644,8.222207245033541,16.45359897920001,11.69136421941556,15.193737046371703,14.956750553405788,17.713460912028317,8.425977885425336
97.03881552621048,8.306539997057122,16.406439372974717,12.355235577993271,14.876002147347576,15.502895327460278,17.93687659860186,9.207575828526265
98.0392156862745,8.390915462359732,16.30352951251888,13.01277151731579,14.513266573151745,16.02025528417614,18.09379245188602,10.005287750455436
99.03961584633852,8.475261806269126,16.145581596447254,13.659239005285636,14.108313535675052,16.505207882233776,18.182849657219457,10.813270128337496
100.04001600640257,8.559540355116361,15.933756167934815,14.290020319144244,13.664148768990616,16.95439308860758,18.20336356687902,11.625647549680908
100.94037615046018,8.635373028975721,15.698324508292004,14.840653775913138,13.233386859492526,17.325423863372116,18.163262157091484,12.35588368845416
101.9407763105242,8.719689586571164,15.38866534924058,15.42958051428598,12.723225371627786,17.697934482639134,18.054105326853374,13.161226545932823
102.94117647058825,8.804062763700887,15.030501470776969,15.990354259555447,12.183382042119057,18.0260140933584,17.87762089943488,13.954694425752502
103.94157663065224,8.888440101762013,14.626364479830936,16.518932435575564,11.617814305241794,18.30740268888694,17.634914654420076,14.73046218226419
104.94197679071628,8.972766535487597,14.179155861020297,17.01152188627218,11.030659528421454,18.540237308975712,17.32765219361914,15.48280646356865
105.9423769507803,9.057029973770888,13.69209598090178,17.4646452826649,10.426108279020024,18.72294744476951,16.958083682783535,16.20634312056029
106.94277711084432,9.14130009234522,13.168641758566489,17.875165301689915,9.808332010616995,18.854102683668785,16.528951506515977,16.896227919711045
107.94317727090836,9.225653288422562,12.612455934600913,18.240202217952792,9.181615573697112,18.9325420319123,16.04329629550471,17.547862403993285
108.94357743097238,9.31007069304639,12.027463518668998,18.557099463174247,8.550464357333915,18.957695059848906,15.504462680004082,18.15650386649959
109.9439775910364,9.394478842226292,11.41785301276188,18.823530759770964,7.91945945388145,18.92956144959196,14.91624657164231,18.71750006994997
110.94437775110045,9.478804644441926,10.788021663096174,19.037585575966943,7.29312846519538,18.84858415992261,14.282914860996968,19.22658699201128
111.94477791116446,9.563030221872404,10.142485796333096,19.19780428082555,6.675881506003601,18.715461358964827,13.60909008666259,19.680147202686275
112.94517807122848,9.647244715582431,9.485780186312946,19.303152282962703,6.072033620027428,18.530925385494196,12.899526752598463,20.075379180431213
113.94557823129252,9.731579950829756,8.822458052914879,19.35290774786704,5.485893076788193,18.295867464772428,12.159023029041563,20.409948030961644
114.94597839135652,9.816030263588702,8.157222659710772,19.346616685766527,4.9217098767338525,18.011904345525025,11.392735442687693,20.68132902600803
115.94637855142057,9.900488632014865,7.494892586623225,19.28423083939323,4.38350640733576,17.68133469698757,10.60627876591069,20.887126981798893
116.94677871148458,9.984834252244385,6.8402838553538166,19.16619871588236,3.874995625896108,17.306880099765266,9.805572084811525,21.02551733199945
117.94717887154862,10.069019882250348,6.198077097767229,18.9934615226382,3.399633572593848,16.891387823545998,8.99652062294061,21.0955352217304
118.94757903161263,10.153156355586592,5.572709698956476,18.767356287434705,2.9608178241581524,16.437544957227363,8.184601573754799,21.097167617642047
119.94797919167668,10.237427245620816,4.968459769265782,18.48946921931292,2.561939665642495,15.948079640586943,7.374979872889069,21.030858798038885
120.94837935174068,10.321827268669333,4.3896588810091055,18.16166704342695,2.2059437271337523,15.426454414263516,6.573374034884459,20.896879672590384
121.94877951180472,10.406238628582583,3.8405527587210058,17.786233275738773,1.8952217060147027,14.876647893699506,5.785883811427309,20.69581865777804
122.94917967186872,10.490540579514429,3.325133478101395,17.36588876682894,1.6317041864427273,14.302835186796033,5.018562769760063,20.42894234686185
123.94957983193277,10.574714123570354,2.84701875855591,16.903706056878924,1.417108779348046,13.709123540905708,4.2769287377637735,20.09828857285214
124.94997999199678,10.658910877438815,2.409436970761502,16.40295907717594,1.2532481748314417,13.09944163841982,3.5656257666915634,19.70647651593206
125.95038015206082,10.743216576682352,2.0154629901407803,15.867125580035712,1.1415560931165454,12.47798310216119,2.8893698871650155,19.25626805791024
126.95078031212483,10.827575919883042,1.667988684633292,15.29998806958064,1.0827563686262465,11.849263053544004,2.253221000640337,18.750713085617274
127.95118047218888,10.911903785280137,1.3695544664391257,14.70561228094841,1.0770492801606877,11.217856452912248,1.6620596527175633,18.19336810898457
128.9515806322529,10.996157882521189,1.1222710776112608,14.08826682487483,1.1243136598445094,10.588267420895193,1.1202284953780122,17.58826622885447
129.95198079231693,11.080402565377716,0.9278153270408755,13.45231235954271,1.224358354723637,9.964897524348489,0.6312722993581141,16.939727194736932
130.9523809523809,11.16471329766184,0.787546056771861,12.802204185411163,1.376714034533146,9.352148954841562,0.1983780790105761,16.252259415980767
131.95278111244497,11.249069411530565,0.7025159722219732,12.142560665672551,1.5802771581237998,8.754414373003916,-0.1752452136798534,15.530706958341186
132.953181272509,11.33341636552744,0.6733709602890408,11.478107918000076,1.8334527019517928,8.175955536195035,-0.486710781373711,14.78026029980512
133.95358143257303,11.41771191090396,0.7003106292681406,10.8136044376912,2.134300389920301,7.620851179710751,-0.73367913138402,14.006357695671646
134.95398159263704,11.50197107160218,0.7830990133083295,10.153758564157071,2.480701905283798,7.093016101754113,-0.9145038786671388,13.21450102656003
135.95438175270107,11.586272490282951,0.9211260520545332,9.503189012983825,2.8704197350956586,6.596256929625843,-1.028167630986592,12.410121096341802
136.9547819127651,11.670641016254434,1.1134525934592534,8.86650227767885,3.3007755315695686,6.134173899826645,-1.0738703446510618,11.598830655531051
137.95518207282913,11.755034991681232,1.3587552588114984,8.248270782004246,3.768611812356685,5.710044749647136,-1.0511012947336875,10.786496814361357
138.95558223289314,11.839391457798884,1.6552892241313943,7.652947214282673,4.270438502141645,5.326792822647744,-0.9598600538788562,9.979101605917602
139.95598239295717,11.923670207172242,2.000901890472792,7.084781701198192,4.802582466094222,4.987024338635598,-0.8007786851486385,9.182539063760784
140.9563825530212,12.007897832973056,2.393091562878332,6.547759216300817,5.361320323157095,4.693138493173311,-0.5751371974004318,8.402379939428323
141.95678271308523,12.092185844697765,2.8290919791164715,6.045592745063815,5.942920396980396,4.447446135987211,-0.2847364387474531,7.643739354140419
142.95718287314926,12.176593290176326,3.305880713086516,5.581844574722536,6.543358648008647,4.251905996858005,0.0684027781643847,6.911783152587066
143.95758303321327,12.26106162752532,3.8201047636882257,5.159914758002464,7.15824418508304,4.10785715343421,0.4819653422934111,6.211972362570718
144.9579831932773,12.34548062205014,4.368065112959656,4.782903410400277,7.783025053563829,4.01606013823266,0.9531051723554818,5.549746682567893
145.95838335334133,12.42976138135304,4.945775293584979,4.453503650767023,8.41316740741114,3.9768571056456494,1.4783831797588167,4.930150195888396
146.95878351340536,12.513909390441222,5.549072607413696,4.173955391577161,9.044257396899996,3.990425319535565,2.053887817927394,4.357485463618758
147.95918367346937,12.598077198663082,6.17374178362496,3.9460872569895713,9.671982642901094,4.0570417093156514,2.675500924348827,3.835132804663492
148.9595838335334,12.682367767237428,6.815445758294452,3.771507169235374,10.29192530493775,4.176587361013253,3.3389662116511527,3.366426977457495
149.95998399359743,12.766727348519122,7.469621445793404,3.6515618613151646,10.899606197499653,4.348128156123221,4.039636694087156,2.954995566507108
150.9603841536615,12.851060547564828,8.13155641742708,3.5871715865359204,11.490677161826143,4.57018116153907,4.772435673028015,2.6041620115327704
151.96078431372547,12.935312187333029,8.796498361199909,3.578774023979532,12.060981845184518,4.840973525956814,5.532014877215299,2.316574522002248
152.9611844737895,13.019542120133888,9.459771567713844,3.626356732519467,12.606492349167254,5.158723634918903,6.313050786260434,2.0939898301200315
153.96158463385353,13.103836419269715,10.116740272966473,3.7295745374882903,13.12327123645642,5.521437134222816,7.110209309476523,1.9377119407537655
154.96198479391757,13.18817660666626,10.762720498471207,3.8877463230449063,13.607617745715402,5.926510569499706,7.917823251227013,1.8489820765901075
155.96238495398157,13.272511723790878,11.3930750230055,4.099774674825847,14.056125547926111,6.370933388284694,8.730024498084887,1.828615961366999
156.9627851140456,13.356804699067414,12.003296975748254,4.364137680092949,14.46567611124528,6.851443248990531,9.540917840251227,1.876832111195368
157.96318527410963,13.441075477936527,12.5890800374931,4.678929130772591,14.833361798495265,7.364669136289324,10.344798276490934,1.9931891252558585
158.96358543417367,13.52538888260445,13.1463185928906,5.041923194468811,15.156452368682723,7.907121652415432,11.136184817098474,2.1767247365221905
159.9639855942377,13.609752439282516,13.671040803526653,5.450576721703565,15.432593841282948,8.47496606422737,11.909487765770358,2.426187379179761
160.9643857543017,13.694127062737234,14.159467207921503,5.901998643524031,15.659874605437013,9.064083025933954,12.659059810405994,2.7399142611141096
161.9647859143657,13.778463862068133,14.608089051710134,6.392957829352641,15.836799587868327,9.67019300833108,13.379378515551942,3.115722650374201
162.96518607442977,13.86273959203648,15.013726916080884,6.919927367531828,15.962212071963128,10.288959262464116,14.06524176019864,3.550895472599541
163.9655862344938,13.946991983839604,15.373558937012874,7.479155262231232,16.035166390194032,10.916054384680876,14.711951483831715,4.042256139781586
164.9659863945578,14.031318835955206,15.685090111178353,8.066727023008895,16.054867089894582,11.547138634587546,15.315313132462125,4.586315411430244
165.96638655462183,14.115749833612131,15.946062921121872,8.678521911491698,16.02101706706129,12.177719230307329,15.871108775182456,5.1793245926760685
166.96678671468587,14.200219612291122,16.154520945738483,9.310174131444445,15.93398279459078,12.803219067297452,16.375059096886186,5.817129195591436
167.9671868747499,14.284627129242551,16.308922933689047,9.957116192484175,15.794680671497616,13.419132208590431,16.823165195880478,6.49510017637792
168.9675870348139,14.368897690218231,16.408204680820685,10.614668292933024,15.604386443768597,14.021114570475422,17.212022917872776,7.208222015390624
169.96798719487794,14.453044976203218,16.451775026418716,11.278148294936196,15.364495881579357,14.604982234464496,17.539054171258076,7.951314355407897
170.96838735494197,14.537214901511367,16.439437069263185,11.942961184464266,15.07631826230023,15.16660929151688,17.80255587622614,8.719313077411654
171.968787515006,14.621503535476428,16.371250556237737,12.604476294305083,14.741575801428874,15.701920433194225,18.000925311046597,9.507032155415947
172.96918767507,14.7058586794013,16.247605306273037,13.25795321726754,14.362749744874773,16.20707503785516,18.132460867671305,10.30883139667992
173.96958783513404,14.79018898920779,16.06934088889757,13.898668132594915,13.942777841705997,16.678547555577016,18.195903936089145,11.11878870961282
174.96998799519807,14.874442731803429,15.837757949675254,14.522032575512467,13.484800107779368,17.113092087422732,18.19071579157114,11.930973063602206
175.9703881552621,14.95867875878233,15.55454772317636,15.123686682887495,12.991930365767905,17.50758942408918,18.11716508058481,12.739783941685811
176.97078831532613,15.042975449543112,15.221701215161335,15.699422599578892,12.467466158742468,17.859096013313795,17.975936271580203,13.539749185843991
177.97118847539014,15.127313517241928,14.841543781845138,16.24511638368819,11.915171401330957,18.165101980135145,17.76791616235932,14.32513078724124
178.97158863545417,15.2116455875643,14.416770365948134,16.75684138523449,11.339073344277056,18.42350903140663,17.49446738761921,15.09017373906235
179.9719887955182,15.295938956464497,13.950421703734913,17.23094433876851,10.743329581857656,18.63257200751397,17.15751382561217,15.829316670023047
180.97238895558223,15.380215301545736,13.445823472064086,17.66409309622435,10.132129523117737,18.790784008904637,16.759517421010436,16.537402183544064
181.97278911564624,15.464534143315616,12.906531042757242,18.053252569071194,9.509721005183811,18.896864783681917,16.30334108033067,17.209640354460475
182.97318927571027,15.548899950917365,12.33634979241072,18.395631521767445,8.880533509189785,18.95000848433447,15.792166075631656,17.84125455920042
183.9735894357743,15.633274419420427,11.739338975869323,18.68874732253504,8.24909668071793,18.94991531662379,15.229581271020717,18.42757932844629
184.97398959583836,15.717610765932964,11.119775881734784,18.930492418655003,7.619938760351825,18.896726699503013,14.619613003117742,18.964258137806997
185.97438975590237,15.801887152789382,10.48209466677349,19.119171161091607,6.997521289272641,18.790920682322223,13.96666804427434,19.44742163986099
186.9747899159664,15.88614010427671,9.830812366443284,19.253500677235195,6.386222764456262,18.63317618643792,13.275401968430304,19.873825168032468
187.9751900760304,15.97046882701635,9.17047836371827,19.332563630072578,5.790378511610154,18.42430981654979,12.550578215826388,20.240817443595365
188.97559023609443,16.054908965291652,8.50574520189906,19.355737128653647,5.214290450302109,18.16564233487046,11.797199953496012,20.54583192243684
189.97599039615844,16.139394878913446,7.841390877259328,19.32276184500635,4.662102801658642,17.85916103455861,11.020678952860012,20.78636265545409
190.97639055622247,16.22381986487533,7.182237656080351,19.23383897795452,4.13769090881169,17.507358423851514,10.226784403349011,20.960319532057525
191.9767907162865,16.308100170260985,6.533043845892411,19.08966078834248,3.644639773788066,17.113016683742202,9.421447917996758,21.06630489294276
192.97719087635053,16.3922390051515,5.898398773318111,18.891369881167996,3.186329044194885,16.6789780116355,8.610468502441337,21.103761750700485
193.97759103641457,16.47637990177602,5.282657258490188,18.640453065779123,2.766115236717395,16.207961287241794,7.799199280262981,21.072944844316453
194.97799119647857,16.560644885606642,4.690090659374604,18.338640631078988,2.3872092095997006,15.702974296300884,6.992972109149506,20.97430696585709
195.9783913565426,16.64498881311902,4.124975519094811,17.98799485354643,2.052319417692821,15.167694038859969,6.1976316204968,20.808295668232887
196.97879151660663,16.72931831315163,3.591421400533794,17.590991031416564,1.7636835087314644,14.606133547570815,5.419159292336124,20.575848515262315
197.97919167667067,16.813575267072217,3.0932491629002543,17.15049049929405,1.523192738338471,14.022404371372977,4.6633055874620375,20.278576627215127
198.97959183673467,16.897811643356125,2.633923505324132,16.669642187666323,1.3326212948836411,13.42054807436294,3.935225715764623,19.918736300969705
199.9799919967987,16.982105043763656,2.2166519710617574,16.151820917981212,1.1935231182735706,12.80470165649794,3.2397808238499444,19.498940179464483
200.98039215686276,17.066437559775515,1.844441512316464,15.600681870511728,1.1068852600243255,12.179277075006704,2.5819977646086016,19.02208666601675
201.9807923169268,17.150765573059367,1.5199815568846875,15.020151247655177,1.0732246467190576,11.548781451275184,1.9667384670503176,18.491521044035167
202.9811924769908,17.235060177594285,1.2455848401735763,14.414377500665072,1.092685554735358,10.917718837239018,1.3984841256117946,17.911036164091126
203.9815926370548,17.319343592416608,1.0231664737290749,13.78766058241614,1.165171476277978,10.290542543337237,0.8811614711801712,17.284778621495047
204.98199279711883,17.403667544609963,0.8542847493984509,13.144414774465805,1.2903266526500712,9.671682786735005,0.4182428461468306,16.6171467621966
205.98239295718287,17.488032522153357,0.7401726331228412,12.489199462642596,1.4672932418073752,9.06556168676352,0.0130520244383072,15.912837238521671
206.9827931172469,17.57240253263176,0.6816795172880202,11.826694879531386,1.694723517334035,8.476509533319811,-0.3313644827579943,15.17688022574296
207.9831932773109,17.656735632835744,0.6792281900278152,11.161646447360884,1.970868641966465,7.908699330834747,-0.6124122619108345,14.414593563887024
208.9835934373749,17.74101390091841,0.7328050591643176,10.498797898847068,2.293689397757883,7.366124905773368,-0.8280792794292482,13.631470891920769
209.98399359743897,17.8252730170609,0.8419849868642373,9.842826154635686,2.660975814475398,6.852630112723641,-0.9770058407469236,12.83302219654773
210.984393757503,17.909588937706463,1.005988022436974,9.198325308230457,3.070339427578568,6.371940112244259,-1.0583633827046195,12.024710504216651
211.984793917567,17.993974078656475,1.2236997817163893,8.569873585488496,3.518927531105657,5.927539469894203,-1.0715279676728784,11.21220770108279
212.98519407763104,18.078377381994564,1.4936133103749971,7.961995976781529,4.003427429498921,5.5225630329508935,-1.0162008087489267,10.401428920612164
